Voltage Amplitude:  7  Volts
Voltage Frequency:  0.1  Hz
Phase Difference:  270.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000    -0.006620006    -0.715086786    -7.000000000
    0.010000    -0.006620006    -0.715086786    -0.013494682    -0.661086872    -7.000000000
    0.020000    -0.013494682    -0.661086872    -0.019850131    -0.611155480    -7.000000000
    0.030000    -0.019850131    -0.611155480    -0.025725554    -0.564994653    -7.000000000
    0.040000    -0.025725554    -0.564994653    -0.031157200    -0.522319760    -7.000000000
    0.050000    -0.031157200    -0.522319760    -0.036178583    -0.482867641    -7.000000000
    0.060000    -0.036178583    -0.482867641    -0.040820687    -0.446394989    -7.000000000
    0.070000    -0.040820687    -0.446394989    -0.045112154    -0.412676857    -7.000000000
    0.080000    -0.045112154    -0.412676857    -0.049079466    -0.381505270    -7.000000000
    0.090000    -0.049079466    -0.381505270    -0.052747106    -0.352687950    -7.000000000
    0.100000    -0.052747106    -0.352687950    -0.056137706    -0.326047128    -7.000000000
    0.110000    -0.056137706    -0.326047128    -0.059272191    -0.301418455    -7.000000000
    0.120000    -0.059272191    -0.301418455    -0.062169905    -0.278649984    -7.000000000
    0.130000    -0.062169905    -0.278649984    -0.064848732    -0.257601240    -7.000000000
    0.140000    -0.064848732    -0.257601240    -0.067325204    -0.238142353    -7.000000000
    0.150000    -0.067325204    -0.238142353    -0.069614605    -0.220153256    -7.000000000
    0.160000    -0.069614605    -0.220153256    -0.071731066    -0.203522947    -7.000000000
    0.170000    -0.071731066    -0.203522947    -0.073687650    -0.188148805    -7.000000000
    0.180000    -0.073687650    -0.188148805    -0.075496433    -0.173935957    -7.000000000
    0.190000    -0.075496433    -0.173935957    -0.077168580    -0.160796696    -7.000000000
    0.200000    -0.077168580    -0.160796696    -0.078714411    -0.148649933    -7.000000000
    0.210000    -0.078714411    -0.148649933    -0.080143468    -0.137420707    -7.000000000
    0.220000    -0.080143468    -0.137420707    -0.081464571    -0.127039716    -7.000000000
    0.230000    -0.081464571    -0.127039716    -0.082685877    -0.117442890    -7.000000000
    0.240000    -0.082685877    -0.117442890    -0.083814922    -0.108571000    -7.000000000
    0.250000    -0.083814922    -0.108571000    -0.084858677    -0.100369288    -7.000000000
    0.260000    -0.084858677    -0.100369288    -0.085823583    -0.092787134    -7.000000000
    0.270000    -0.085823583    -0.092787134    -0.086715599    -0.085777738    -7.000000000
    0.280000    -0.086715599    -0.085777738    -0.087540228    -0.079297836    -7.000000000
    0.290000    -0.087540228    -0.079297836    -0.088302563    -0.073307433    -7.000000000
    0.300000    -0.088302563    -0.073307433    -0.089007309    -0.067769552    -7.000000000
    0.310000    -0.089007309    -0.067769552    -0.089658816    -0.062650012    -7.000000000
    0.320000    -0.089658816    -0.062650012    -0.090261105    -0.057917212    -7.000000000
    0.330000    -0.090261105    -0.057917212    -0.090817896    -0.053541937    -7.000000000
    0.340000    -0.090817896    -0.053541937    -0.091332625    -0.049497180    -7.000000000
    0.350000    -0.091332625    -0.049497180    -0.091808469    -0.045757975    -7.000000000
    0.360000    -0.091808469    -0.045757975    -0.092248366    -0.042301239    -7.000000000
    0.370000    -0.092248366    -0.042301239    -0.092655031    -0.039105635    -7.000000000
    0.380000    -0.092655031    -0.039105635    -0.093030975    -0.036151436    -7.000000000
    0.390000    -0.093030975    -0.036151436    -0.093378519    -0.033420407    -7.000000000
    0.400000    -0.093378519    -0.033420407    -0.093699808    -0.030895690    -7.000000000
    0.410000    -0.093699808    -0.030895690    -0.093996826    -0.028561698    -7.000000000
    0.420000    -0.093996826    -0.028561698    -0.094271405    -0.026404024    -7.000000000
    0.430000    -0.094271405    -0.026404024    -0.094525242    -0.024409348    -7.000000000
    0.440000    -0.094525242    -0.024409348    -0.094759903    -0.022565358    -7.000000000
    0.450000    -0.094759903    -0.022565358    -0.094976836    -0.020860670    -7.000000000
    0.460000    -0.094976836    -0.020860670    -0.095177381    -0.019284762    -7.000000000
    0.470000    -0.095177381    -0.019284762    -0.095362776    -0.017827903    -7.000000000
    0.480000    -0.095362776    -0.017827903    -0.095534166    -0.016481102    -7.000000000
    0.490000    -0.095534166    -0.016481102    -0.095692608    -0.015236043    -7.000000000
    0.500000    -0.095692608    -0.015236043    -0.095839080    -0.014085042    -7.000000000
    0.510000    -0.095839080    -0.014085042    -0.095974488    -0.013020992    -7.000000000
    0.520000    -0.095974488    -0.013020992    -0.096099666    -0.012037325    -7.000000000
    0.530000    -0.096099666    -0.012037325    -0.096215387    -0.011127969    -7.000000000
    0.540000    -0.096215387    -0.011127969    -0.096322367    -0.010287309    -7.000000000
    0.550000    -0.096322367    -0.010287309    -0.096421264    -0.009510157    -7.000000000
    0.560000    -0.096421264    -0.009510157    -0.096512691    -0.008791714    -7.000000000
    0.570000    -0.096512691    -0.008791714    -0.096597210    -0.008127546    -7.000000000
    0.580000    -0.096597210    -0.008127546    -0.096675345    -0.007513552    -7.000000000
    0.590000    -0.096675345    -0.007513552    -0.096747577    -0.006945942    -7.000000000
    0.600000    -0.096747577    -0.006945942    -0.096814352    -0.006421212    -7.000000000
    0.610000    -0.096814352    -0.006421212    -0.096876083    -0.005936122    -7.000000000
    0.620000    -0.096876083    -0.005936122    -0.096933150    -0.005487679    -7.000000000
    0.630000    -0.096933150    -0.005487679    -0.096985906    -0.005073113    -7.000000000
    0.640000    -0.096985906    -0.005073113    -0.097034677    -0.004689865    -7.000000000
    0.650000    -0.097034677    -0.004689865    -0.097079763    -0.004335570    -7.000000000
    0.660000    -0.097079763    -0.004335570    -0.097121443    -0.004008040    -7.000000000
    0.670000    -0.097121443    -0.004008040    -0.097159975    -0.003705253    -7.000000000
    0.680000    -0.097159975    -0.003705253    -0.097195595    -0.003425340    -7.000000000
    0.690000    -0.097195595    -0.003425340    -0.097228525    -0.003166573    -7.000000000
    0.700000    -0.097228525    -0.003166573    -0.097258967    -0.002927354    -7.000000000
    0.710000    -0.097258967    -0.002927354    -0.097287109    -0.002706207    -7.000000000
    0.720000    -0.097287109    -0.002706207    -0.097313126    -0.002501767    -7.000000000
    0.730000    -0.097313126    -0.002501767    -0.097337176    -0.002312771    -7.000000000
    0.740000    -0.097337176    -0.002312771    -0.097359410    -0.002138053    -7.000000000
    0.750000    -0.097359410    -0.002138053    -0.097379965    -0.001976534    -7.000000000
    0.760000    -0.097379965    -0.001976534    -0.097398966    -0.001827217    -7.000000000
    0.770000    -0.097398966    -0.001827217    -0.097416532    -0.001689180    -7.000000000
    0.780000    -0.097416532    -0.001689180    -0.097432771    -0.001561571    -7.000000000
    0.790000    -0.097432771    -0.001561571    -0.097447784    -0.001443602    -7.000000000
    0.800000    -0.097447784    -0.001443602    -0.097461662    -0.001334545    -7.000000000
    0.810000    -0.097461662    -0.001334545    -0.097474491    -0.001233727    -7.000000000
    0.820000    -0.097474491    -0.001233727    -0.097486352    -0.001140525    -7.000000000
    0.830000    -0.097486352    -0.001140525    -0.097497316    -0.001054364    -7.000000000
    0.840000    -0.097497316    -0.001054364    -0.097507453    -0.000974712    -7.000000000
    0.850000    -0.097507453    -0.000974712    -0.097516823    -0.000901077    -7.000000000
    0.860000    -0.097516823    -0.000901077    -0.097525486    -0.000833006    -7.000000000
    0.870000    -0.097525486    -0.000833006    -0.097533494    -0.000770076    -7.000000000
    0.880000    -0.097533494    -0.000770076    -0.097540897    -0.000711901    -7.000000000
    0.890000    -0.097540897    -0.000711901    -0.097547741    -0.000658120    -7.000000000
    0.900000    -0.097547741    -0.000658120    -0.097554068    -0.000608403    -7.000000000
    0.910000    -0.097554068    -0.000608403    -0.097559917    -0.000562441    -7.000000000
    0.920000    -0.097559917    -0.000562441    -0.097565324    -0.000519951    -7.000000000
    0.930000    -0.097565324    -0.000519951    -0.097570322    -0.000480671    -7.000000000
    0.940000    -0.097570322    -0.000480671    -0.097574943    -0.000444359    -7.000000000
    0.950000    -0.097574943    -0.000444359    -0.097579215    -0.000410790    -7.000000000
    0.960000    -0.097579215    -0.000410790    -0.097583164    -0.000379757    -7.000000000
    0.970000    -0.097583164    -0.000379757    -0.097586815    -0.000351068    -7.000000000
    0.980000    -0.097586815    -0.000351068    -0.097590190    -0.000324547    -7.000000000
    0.990000    -0.097590190    -0.000324547    -0.097593310    -0.000300029    -7.000000000
    1.000000    -0.097593310    -0.000300029    -0.097596194    -0.000277363    -7.000000000
    1.010000    -0.097596194    -0.000277363    -0.097598861    -0.000256410    -7.000000000
    1.020000    -0.097598861    -0.000256410    -0.097601326    -0.000237039    -7.000000000
    1.030000    -0.097601326    -0.000237039    -0.097603605    -0.000219132    -7.000000000
    1.040000    -0.097603605    -0.000219132    -0.097605711    -0.000202578    -7.000000000
    1.050000    -0.097605711    -0.000202578    -0.097607659    -0.000187274    -7.000000000
    1.060000    -0.097607659    -0.000187274    -0.097609459    -0.000173126    -7.000000000
    1.070000    -0.097609459    -0.000173126    -0.097611124    -0.000160048    -7.000000000
    1.080000    -0.097611124    -0.000160048    -0.097612662    -0.000147957    -7.000000000
    1.090000    -0.097612662    -0.000147957    -0.097614085    -0.000136779    -7.000000000
    1.100000    -0.097614085    -0.000136779    -0.097615399    -0.000126446    -7.000000000
    1.110000    -0.097615399    -0.000126446    -0.097616615    -0.000116894    -7.000000000
