Voltage Amplitude:  1  Volts
Voltage Frequency:  2  Hz
Phase Difference:  90.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.000004071     0.022128218     1.000000000
    0.000500     0.000004071     0.022128218     0.000022990     0.051701748     1.000000000
    0.001000     0.000022990     0.051701748     0.000054099     0.070897781     1.000000000
    0.001500     0.000054099     0.070897781     0.000092622     0.082034730     1.000000000
    0.002000     0.000092622     0.082034730     0.000135368     0.088272021     1.000000000
    0.002500     0.000135368     0.088272021     0.000180450     0.091673559     1.000000000
    0.003000     0.000180450     0.091673559     0.000226787     0.093453299     1.000000000
    0.003500     0.000226787     0.093453299     0.000273758     0.094308481     1.000000000
    0.004000     0.000273758     0.094308481     0.000321011     0.094637240     1.000000000
    0.004500     0.000321011     0.094637240     0.000368346     0.094666582     1.000000000
    0.005000     0.000368346     0.094666582     0.000415649     0.094525893     1.000000000
    0.005500     0.000415649     0.094525893     0.000462855     0.094288911     1.000000000
    0.006000     0.000462855     0.094288911     0.000509928     0.093997656     1.000000000
    0.006500     0.000509928     0.093997656     0.000556847     0.093676075     1.000000000
    0.007000     0.000556847     0.093676075     0.000603600     0.093337813     1.000000000
    0.007500     0.000603600     0.093337813     0.000650181     0.092990642     1.000000000
    0.008000     0.000650181     0.092990642     0.000696588     0.092638991     1.000000000
    0.008500     0.000696588     0.092638991     0.000742818     0.092285381     1.000000000
    0.009000     0.000742818     0.092285381     0.000788871     0.091931247     1.000000000
    0.009500     0.000788871     0.091931247     0.000834748     0.091577403     1.000000000
    0.010000     0.000834748     0.091577403     0.000880447     0.091224313     1.000000000
    0.010500     0.000880447     0.091224313     0.000925970     0.090872238     1.000000000
    0.011000     0.000925970     0.090872238     0.000971318     0.090521324     1.000000000
    0.011500     0.000971318     0.090521324     0.001016490     0.090171652     1.000000000
    0.012000     0.001016490     0.090171652     0.001061488     0.089823266     1.000000000
    0.012500     0.001061488     0.089823266     0.001106312     0.089476190     1.000000000
    0.013000     0.001106312     0.089476190     0.001150963     0.089130435     1.000000000
    0.013500     0.001150963     0.089130435     0.001195441     0.088786003     1.000000000
    0.014000     0.001195441     0.088786003     0.001239747     0.088442896     1.000000000
    0.014500     0.001239747     0.088442896     0.001283882     0.088101111     1.000000000
    0.015000     0.001283882     0.088101111     0.001327847     0.087760644     1.000000000
    0.015500     0.001327847     0.087760644     0.001371641     0.087421492     1.000000000
    0.016000     0.001371641     0.087421492     0.001415267     0.087083650     1.000000000
    0.016500     0.001415267     0.087083650     0.001458724     0.086747113     1.000000000
    0.017000     0.001458724     0.086747113     0.001502012     0.086411876     1.000000000
    0.017500     0.001502012     0.086411876     0.001545134     0.086077935     1.000000000
    0.018000     0.001545134     0.086077935     0.001588089     0.085745284     1.000000000
    0.018500     0.001588089     0.085745284     0.001630878     0.085413919     1.000000000
    0.019000     0.001630878     0.085413919     0.001673501     0.085083834     1.000000000
    0.019500     0.001673501     0.085083834     0.001715960     0.084755025     1.000000000
    0.020000     0.001715960     0.084755025     0.001758255     0.084427486     1.000000000
    0.020500     0.001758255     0.084427486     0.001800386     0.084101213     1.000000000
    0.021000     0.001800386     0.084101213     0.001842355     0.083776201     1.000000000
    0.021500     0.001842355     0.083776201     0.001884161     0.083452445     1.000000000
    0.022000     0.001884161     0.083452445     0.001925806     0.083129941     1.000000000
