Voltage Amplitude:  1  Volts
Voltage Frequency:  0.1  Hz
Phase Difference:  270.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000    -0.000846371    -0.091486033    -1.000000000
    0.010000    -0.000846371    -0.091486033    -0.001726358    -0.084665853    -0.999980000
    0.020000    -0.001726358    -0.084665853    -0.002540709    -0.078348395    -0.999921000
    0.030000    -0.002540709    -0.078348395    -0.003294271    -0.072497097    -0.999822000
    0.040000    -0.003294271    -0.072497097    -0.003991526    -0.067077236    -0.999684000
    0.050000    -0.003991526    -0.067077236    -0.004636624    -0.062056678    -0.999507000
    0.060000    -0.004636624    -0.062056678    -0.005233407    -0.057405678    -0.999289000
    0.070000    -0.005233407    -0.057405678    -0.005785430    -0.053096711    -0.999033000
    0.080000    -0.005785430    -0.053096711    -0.006295981    -0.049104299    -0.998737000
    0.090000    -0.006295981    -0.049104299    -0.006768107    -0.045404865    -0.998402000
    0.100000    -0.006768107    -0.045404865    -0.007204626    -0.041976585    -0.998027000
    0.110000    -0.007204626    -0.041976585    -0.007608145    -0.038799264    -0.997613000
    0.120000    -0.007608145    -0.038799264    -0.007981079    -0.035854210    -0.997159000
    0.130000    -0.007981079    -0.035854210    -0.008325662    -0.033124122    -0.996666000
    0.140000    -0.008325662    -0.033124122    -0.008643962    -0.030592991    -0.996134000
    0.150000    -0.008643962    -0.030592991    -0.008937892    -0.028245998    -0.995562000
    0.160000    -0.008937892    -0.028245998    -0.009209224    -0.026069430    -0.994951000
    0.170000    -0.009209224    -0.026069430    -0.009459596    -0.024050593    -0.994301000
    0.180000    -0.009459596    -0.024050593    -0.009690527    -0.022177741    -0.993611000
    0.190000    -0.009690527    -0.022177741    -0.009903421    -0.020440002    -0.992883000
    0.200000    -0.009903421    -0.020440002    -0.010099577    -0.018827316    -0.992115000
    0.210000    -0.010099577    -0.018827316    -0.010280197    -0.017330369    -0.991308000
    0.220000    -0.010280197    -0.017330369    -0.010446397    -0.015940544    -0.990461000
    0.230000    -0.010446397    -0.015940544    -0.010599205    -0.014649865    -0.989576000
    0.240000    -0.010599205    -0.014649865    -0.010739575    -0.013450949    -0.988652000
    0.250000    -0.010739575    -0.013450949    -0.010868391    -0.012336966    -0.987688000
    0.260000    -0.010868391    -0.012336966    -0.010986469    -0.011301593    -0.986686000
    0.270000    -0.010986469    -0.011301593    -0.011094566    -0.010338978    -0.985645000
    0.280000    -0.011094566    -0.010338978    -0.011193380    -0.009443705    -0.984564000
    0.290000    -0.011193380    -0.009443705    -0.011283561    -0.008610763    -0.983445000
    0.300000    -0.011283561    -0.008610763    -0.011365707    -0.007835514    -0.982287000
    0.310000    -0.011365707    -0.007835514    -0.011440374    -0.007113665    -0.981091000
    0.320000    -0.011440374    -0.007113665    -0.011508076    -0.006441243    -0.979855000
    0.330000    -0.011508076    -0.006441243    -0.011569287    -0.005814571    -0.978581000
    0.340000    -0.011569287    -0.005814571    -0.011624448    -0.005230246    -0.977268000
    0.350000    -0.011624448    -0.005230246    -0.011673966    -0.004685121    -0.975917000
    0.360000    -0.011673966    -0.004685121    -0.011718218    -0.004176280    -0.974527000
    0.370000    -0.011718218    -0.004176280    -0.011757554    -0.003701027    -0.973099000
    0.380000    -0.011757554    -0.003701027    -0.011792297    -0.003256865    -0.971632000
    0.390000    -0.011792297    -0.003256865    -0.011822744    -0.002841485    -0.970127000
    0.400000    -0.011822744    -0.002841485    -0.011849175    -0.002452749    -0.968583000
    0.410000    -0.011849175    -0.002452749    -0.011871844    -0.002088679    -0.967001000
    0.420000    -0.011871844    -0.002088679    -0.011890989    -0.001747445    -0.965382000
    0.430000    -0.011890989    -0.001747445    -0.011906830    -0.001427351    -0.963724000
    0.440000    -0.011906830    -0.001427351    -0.011919571    -0.001126831    -0.962028000
    0.450000    -0.011919571    -0.001126831    -0.011929398    -0.000844433    -0.960294000
    0.460000    -0.011929398    -0.000844433    -0.011936488    -0.000578815    -0.958522000
    0.470000    -0.011936488    -0.000578815    -0.011941000    -0.000328734    -0.956712000
    0.480000    -0.011941000    -0.000328734    -0.011943086    -0.000093042    -0.954865000
    0.490000    -0.011943086    -0.000093042    -0.011950382    -0.000081040    -0.952979000
    0.500000    -0.011950382    -0.000081040    -0.011964630    -0.002182507    -0.951057000
    0.510000    -0.011964630    -0.002182507    -0.011978723    -0.000252579    -0.949096000
    0.520000    -0.011978723    -0.000252579    -0.011994386    -0.001832165    -0.947098000
    0.530000    -0.011994386    -0.001832165    -0.012009224     0.000013030    -0.945063000
    0.540000    -0.012009224     0.000013030    -0.012025925    -0.001087349    -0.942991000
    0.550000    -0.012025925    -0.001087349    -0.012041355    -0.003756024    -0.940881000
    0.560000    -0.012041355    -0.003756024    -0.012057464    -0.001545544    -0.938734000
    0.570000    -0.012057464    -0.001545544    -0.012072688    -0.000353852    -0.936550000
    0.580000    -0.012072688    -0.000353852    -0.012088869    -0.002845246    -0.934329000
    0.590000    -0.012088869    -0.002845246    -0.012103900    -0.002271151    -0.932071000
    0.600000    -0.012103900    -0.002271151    -0.012119270    -0.001308290    -0.929776000
