Voltage Amplitude:  1  Volts
Voltage Frequency:  2  Hz
Phase Difference:  90.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.000004071     0.022128090     1.000000000
    0.000500     0.000004071     0.022128090     0.000022989     0.051700329     0.999980000
    0.001000     0.000022989     0.051700329     0.000054097     0.070892594     0.999921000
    0.001500     0.000054097     0.070892594     0.000092616     0.082022416     0.999822000
    0.002000     0.000092616     0.082022416     0.000135353     0.088248706     0.999684000
    0.002500     0.000135353     0.088248706     0.000180420     0.091635083     0.999507000
    0.003000     0.000180420     0.091635083     0.000226732     0.093395345     0.999289000
    0.003500     0.000226732     0.093395345     0.000273669     0.094226653     0.999033000
    0.004000     0.000273669     0.094226653     0.000320874     0.094527102     0.998737000
    0.004500     0.000320874     0.094527102     0.000368146     0.094523687     0.998402000
    0.005000     0.000368146     0.094523687     0.000415369     0.094345793     0.998027000
    0.005500     0.000415369     0.094345793     0.000462474     0.094067167     0.997613000
    0.006000     0.000462474     0.094067167     0.000509425     0.093729842     0.997159000
    0.006500     0.000509425     0.093729842     0.000556197     0.093357781     0.996666000
    0.007000     0.000556197     0.093357781     0.000602777     0.092964644     0.996134000
    0.007500     0.000602777     0.092964644     0.000649157     0.092558224     0.995562000
    0.008000     0.000649157     0.092558224     0.000695332     0.092142967     0.994951000
    0.008500     0.000695332     0.092142967     0.000741297     0.091721413     0.994301000
    0.009000     0.000741297     0.091721413     0.000787050     0.091295017     0.993611000
    0.009500     0.000787050     0.091295017     0.000832589     0.090864612     0.992883000
    0.010000     0.000832589     0.090864612     0.000877912     0.090430681     0.992115000
    0.010500     0.000877912     0.090430681     0.000923017     0.089993505     0.991308000
    0.011000     0.000923017     0.089993505     0.000967903     0.089553250     0.990461000
    0.011500     0.000967903     0.089553250     0.001012568     0.089110018     0.989576000
    0.012000     0.001012568     0.089110018     0.001057010     0.088663872     0.988652000
    0.012500     0.001057010     0.088663872     0.001101229     0.088214856     0.987688000
    0.013000     0.001101229     0.088214856     0.001145222     0.087763001     0.986686000
    0.013500     0.001145222     0.087763001     0.001188989     0.087308331     0.985645000
    0.014000     0.001188989     0.087308331     0.001232528     0.086850866     0.984564000
    0.014500     0.001232528     0.086850866     0.001275837     0.086390625     0.983445000
    0.015000     0.001275837     0.086390625     0.001318916     0.085927625     0.982287000
    0.015500     0.001318916     0.085927625     0.001361762     0.085461882     0.981091000
    0.016000     0.001361762     0.085461882     0.001404375     0.084993413     0.979855000
    0.016500     0.001404375     0.084993413     0.001446753     0.084522234     0.978581000
    0.017000     0.001446753     0.084522234     0.001488894     0.084048362     0.977268000
    0.017500     0.001488894     0.084048362     0.001530798     0.083571811     0.975917000
    0.018000     0.001530798     0.083571811     0.001572463     0.083092599     0.974527000
