Voltage Amplitude:  10  Volts
Voltage Frequency:  2  Hz
Phase Difference:  180.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000    -0.000053712    -0.270797726    10.000000000
    0.000500    -0.000053712    -0.270797726    -0.000273407    -0.585757571   -10.000000000
    0.001000    -0.000273407    -0.585757571    -0.000621027    -0.785517953   -10.000000000
    0.001500    -0.000621027    -0.785517953    -0.001045914    -0.902155490   -10.000000000
    0.002000    -0.001045914    -0.902155490    -0.001515339    -0.968565263   -10.000000000
    0.002500    -0.001515339    -0.968565263    -0.002009875    -1.005519743   -10.000000000
    0.003000    -0.002009875    -1.005519743    -0.002518166    -1.025301933   -10.000000000
    0.003500    -0.002518166    -1.025301933    -0.003033600    -1.035087065   -10.000000000
    0.004000    -0.003033600    -1.035087065    -0.003552328    -1.039056553   -10.000000000
    0.004500    -0.003552328    -1.039056553    -0.004072110    -1.039645913   -10.000000000
    0.005000    -0.004072110    -1.039645913    -0.004591648    -1.038273564   -10.000000000
    0.005500    -0.004591648    -1.038273564    -0.005110187    -1.035765541   -10.000000000
    0.006000    -0.005110187    -1.035765541    -0.005627291    -1.032602877   -10.000000000
    0.006500    -0.005627291    -1.032602877    -0.006142711    -1.029065686   -10.000000000
    0.007000    -0.006142711    -1.029065686    -0.006656304    -1.025317072   -10.000000000
    0.007500    -0.006656304    -1.025317072    -0.007167990    -1.021451996   -10.000000000
    0.008000    -0.007167990    -1.021451996    -0.007677726    -1.017525732   -10.000000000
    0.008500    -0.007677726    -1.017525732    -0.008185491    -1.013570446   -10.000000000
    0.009000    -0.008185491    -1.013570446    -0.008691275    -1.009604843   -10.000000000
    0.009500    -0.008691275    -1.009604843    -0.009195076    -1.005639792   -10.000000000
    0.010000    -0.009195076    -1.005639792    -0.009696897    -1.001681595   -10.000000000
    0.010500    -0.009696897    -1.001681595    -0.010196740    -0.997733898   -10.000000000
    0.011000    -0.010196740    -0.997733898    -0.010694613    -0.993798798   -10.000000000
    0.011500    -0.010694613    -0.993798798    -0.011190521    -0.989877491   -10.000000000
    0.012000    -0.011190521    -0.989877491    -0.011684473    -0.985970647   -10.000000000
    0.012500    -0.011684473    -0.985970647    -0.012176475    -0.982078631   -10.000000000
    0.013000    -0.012176475    -0.982078631    -0.012666535    -0.978201633   -10.000000000
    0.013500    -0.012666535    -0.978201633    -0.013154660    -0.974339735   -10.000000000
    0.014000    -0.013154660    -0.974339735    -0.013640858    -0.970492961   -10.000000000
    0.014500    -0.013640858    -0.970492961    -0.014125136    -0.966661301   -10.000000000
    0.015000    -0.014125136    -0.966661301    -0.014607503    -0.962844722   -10.000000000
    0.015500    -0.014607503    -0.962844722    -0.015087964    -0.959043183   -10.000000000
    0.016000    -0.015087964    -0.959043183    -0.015566529    -0.955256633   -10.000000000
    0.016500    -0.015566529    -0.955256633    -0.016043205    -0.951485019   -10.000000000
    0.017000    -0.016043205    -0.951485019    -0.016517998    -0.947728286   -10.000000000
    0.017500    -0.016517998    -0.947728286    -0.016990917    -0.943986375   -10.000000000
    0.018000    -0.016990917    -0.943986375    -0.017461968    -0.940259231   -10.000000000
    0.018500    -0.017461968    -0.940259231    -0.017931160    -0.936546796   -10.000000000
    0.019000    -0.017931160    -0.936546796    -0.018398499    -0.932849011   -10.000000000
    0.019500    -0.018398499    -0.932849011    -0.018863993    -0.929165819   -10.000000000
    0.020000    -0.018863993    -0.929165819    -0.019327649    -0.925497164   -10.000000000
    0.020500    -0.019327649    -0.925497164    -0.019789474    -0.921842987   -10.000000000
    0.021000    -0.019789474    -0.921842987    -0.020249476    -0.918203232   -10.000000000
    0.021500    -0.020249476    -0.918203232    -0.020707661    -0.914577842   -10.000000000
    0.022000    -0.020707661    -0.914577842    -0.021164038    -0.910966760   -10.000000000
    0.022500    -0.021164038    -0.910966760    -0.021618613    -0.907369929   -10.000000000
    0.023000    -0.021618613    -0.907369929    -0.022071392    -0.903787294   -10.000000000
    0.023500    -0.022071392    -0.903787294    -0.022522384    -0.900218799   -10.000000000
    0.024000    -0.022522384    -0.900218799    -0.022971596    -0.896664388   -10.000000000
    0.024500    -0.022971596    -0.896664388    -0.023419033    -0.893124004   -10.000000000
    0.025000    -0.023419033    -0.893124004    -0.023864704    -0.889597594   -10.000000000
    0.025500    -0.023864704    -0.889597594    -0.024308616    -0.886085102   -10.000000000
    0.026000    -0.024308616    -0.886085102    -0.024750774    -0.882586473   -10.000000000
    0.026500    -0.024750774    -0.882586473    -0.025191187    -0.879101651   -10.000000000
    0.027000    -0.025191187    -0.879101651    -0.025629861    -0.875630584   -10.000000000
    0.027500    -0.025629861    -0.875630584    -0.026066802    -0.872173217   -10.000000000
    0.028000    -0.026066802    -0.872173217    -0.026502019    -0.868729495   -10.000000000
    0.028500    -0.026502019    -0.868729495    -0.026935517    -0.865299364   -10.000000000
    0.029000    -0.026935517    -0.865299364    -0.027367303    -0.861882772   -10.000000000
    0.029500    -0.027367303    -0.861882772    -0.027797385    -0.858479665   -10.000000000
    0.030000    -0.027797385    -0.858479665    -0.028225768    -0.855089989   -10.000000000
    0.030500    -0.028225768    -0.855089989    -0.028652460    -0.851713692   -10.000000000
    0.031000    -0.028652460    -0.851713692    -0.029077467    -0.848350721   -10.000000000
    0.031500    -0.029077467    -0.848350721    -0.029500796    -0.845001023   -10.000000000
    0.032000    -0.029500796    -0.845001023    -0.029922454    -0.841664546   -10.000000000
    0.032500    -0.029922454    -0.841664546    -0.030342447    -0.838341238   -10.000000000
    0.033000    -0.030342447    -0.838341238    -0.030760781    -0.835031046   -10.000000000
