Voltage Amplitude:  5  Volts
Voltage Frequency:  0.1  Hz
Phase Difference:  90.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.004757553     0.513902512     5.000000000
    0.010000     0.004757553     0.513902512     0.009699005     0.475271920     5.000000000
    0.020000     0.009699005     0.475271920     0.014268948     0.439539384     5.000000000
    0.030000     0.014268948     0.439539384     0.018495306     0.406493076     5.000000000
    0.040000     0.018495306     0.406493076     0.022403909     0.375931093     5.000000000
    0.050000     0.022403909     0.375931093     0.026018644     0.347666704     5.000000000
    0.060000     0.026018644     0.347666704     0.029361605     0.321527208     5.000000000
    0.070000     0.029361605     0.321527208     0.032453223     0.297352881     5.000000000
    0.080000     0.032453223     0.297352881     0.035312393     0.274996001     5.000000000
    0.090000     0.035312393     0.274996001     0.037956593     0.254319950     5.000000000
    0.100000     0.037956593     0.254319950     0.040401983     0.235198373     5.000000000
    0.110000     0.040401983     0.235198373     0.042663511     0.217514416     5.000000000
    0.120000     0.042663511     0.217514416     0.044755001     0.201160005     5.000000000
    0.130000     0.044755001     0.201160005     0.046689235     0.186035188     5.000000000
    0.140000     0.046689235     0.186035188     0.048478039     0.172047527     5.000000000
    0.150000     0.048478039     0.172047527     0.050132345     0.159111533     5.000000000
    0.160000     0.050132345     0.159111533     0.051662266     0.147148142     5.000000000
    0.170000     0.051662266     0.147148142     0.053077154     0.136084233     5.000000000
    0.180000     0.053077154     0.136084233     0.054385658     0.125852181     5.000000000
    0.190000     0.054385658     0.125852181     0.055595777     0.116389446     5.000000000
    0.200000     0.055595777     0.116389446     0.056714908     0.107638188     5.000000000
    0.210000     0.056714908     0.107638188     0.057749891     0.099544917     5.000000000
    0.220000     0.057749891     0.099544917     0.058707055     0.092060161     5.000000000
    0.230000     0.058707055     0.092060161     0.059592250     0.085138170     5.000000000
    0.240000     0.059592250     0.085138170     0.060410887     0.078736633     5.000000000
    0.250000     0.060410887     0.078736633     0.061167971     0.072816418     5.000000000
    0.260000     0.061167971     0.072816418     0.061868129     0.067341338     5.000000000
    0.270000     0.061868129     0.067341338     0.062515643     0.062277923     5.000000000
    0.280000     0.062515643     0.062277923     0.063114469     0.057595223     5.000000000
    0.290000     0.063114469     0.057595223     0.063668270     0.053264612     5.000000000
    0.300000     0.063668270     0.053264612     0.064180430     0.049259618     5.000000000
    0.310000     0.064180430     0.049259618     0.064654080     0.045555758     5.000000000
    0.320000     0.064654080     0.045555758     0.065092117     0.042130390     5.000000000
    0.330000     0.065092117     0.042130390     0.065497217     0.038962576     5.000000000
    0.340000     0.065497217     0.038962576     0.065871857     0.036032950     5.000000000
    0.350000     0.065871857     0.036032950     0.066218328     0.033323602     5.000000000
    0.360000     0.066218328     0.033323602     0.066538747     0.030817972     5.000000000
    0.370000     0.066538747     0.030817972     0.066835074     0.028500740     5.000000000
    0.380000     0.066835074     0.028500740     0.067109120     0.026357742     5.000000000
    0.390000     0.067109120     0.026357742     0.067362560     0.024375878     5.000000000
    0.400000     0.067362560     0.024375878     0.067596943     0.022543030     5.000000000
    0.410000     0.067596943     0.022543030     0.067813703     0.020847996     5.000000000
    0.420000     0.067813703     0.020847996     0.068014165     0.019280413     5.000000000
    0.430000     0.068014165     0.019280413     0.068199554     0.017830697     5.000000000
    0.440000     0.068199554     0.017830697     0.068371003     0.016489986     5.000000000
    0.450000     0.068371003     0.016489986     0.068529560     0.015250085     5.000000000
    0.460000     0.068529560     0.015250085     0.068676196     0.014103413     5.000000000
    0.470000     0.068676196     0.014103413     0.068811806     0.013042961     5.000000000
    0.480000     0.068811806     0.013042961     0.068937219     0.012062244     5.000000000
    0.490000     0.068937219     0.012062244     0.069053202     0.011155269     5.000000000
    0.500000     0.069053202     0.011155269     0.069160464     0.010316491     5.000000000
    0.510000     0.069160464     0.010316491     0.069259661     0.009540781     5.000000000
    0.520000     0.069259661     0.009540781     0.069351399     0.008823397     5.000000000
    0.530000     0.069351399     0.008823397     0.069436240     0.008159954     5.000000000
    0.540000     0.069436240     0.008159954     0.069514701     0.007546397     5.000000000
    0.550000     0.069514701     0.007546397     0.069587262     0.006978973     5.000000000
    0.560000     0.069587262     0.006978973     0.069654368     0.006454215     5.000000000
    0.570000     0.069654368     0.006454215     0.069716428     0.005968914     5.000000000
    0.580000     0.069716428     0.005968914     0.069773821     0.005520103     5.000000000
    0.590000     0.069773821     0.005520103     0.069826899     0.005105039     5.000000000
    0.600000     0.069826899     0.005105039     0.069875986     0.004721184     5.000000000
    0.610000     0.069875986     0.004721184     0.069921382     0.004366192     5.000000000
    0.620000     0.069921382     0.004366192     0.069963365     0.004037892     5.000000000
    0.630000     0.069963365     0.004037892     0.070002191     0.003734278     5.000000000
    0.640000     0.070002191     0.003734278     0.070038097     0.003453492     5.000000000
    0.650000     0.070038097     0.003453492     0.070071304     0.003193819     5.000000000
    0.660000     0.070071304     0.003193819     0.070102014     0.002953671     5.000000000
    0.670000     0.070102014     0.002953671     0.070130414     0.002731581     5.000000000
