Voltage Amplitude:  1  Volts
Voltage Frequency:  1  Hz
Phase Difference:  180.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.000000027    -0.000064774     0.000000000
    0.001000     0.000000027    -0.000064774     0.000000010    -0.000201170    -0.006283000
    0.002000     0.000000010    -0.000201170    -0.000000008     0.000123698    -0.012566000
    0.003000    -0.000000008     0.000123698    -0.000000036     0.000092975    -0.018848000
    0.004000    -0.000000036     0.000092975    -0.000000073     0.000116507    -0.025130000
    0.005000    -0.000000073     0.000116507    -0.000000099    -0.000235387    -0.031411000
    0.006000    -0.000000099    -0.000235387    -0.000000142    -0.000111907    -0.037690000
    0.007000    -0.000000142    -0.000111907    -0.000000194     0.000067630    -0.043968000
    0.008000    -0.000000194     0.000067630    -0.000000254    -0.000109438    -0.050244000
    0.009000    -0.000000254    -0.000109438    -0.000000340    -0.000209671    -0.056519000
    0.010000    -0.000000340    -0.000209671    -0.000000422    -0.000266788    -0.062791000
    0.011000    -0.000000422    -0.000266788    -0.000000505    -0.000273186    -0.069060000
    0.012000    -0.000000505    -0.000273186    -0.000000598    -0.000220264    -0.075327000
    0.013000    -0.000000598    -0.000220264    -0.000000710    -0.000098611    -0.081591000
    0.014000    -0.000000710    -0.000098611    -0.000000818     0.000071587    -0.087851000
    0.015000    -0.000000818     0.000071587    -0.000000935    -0.000110562    -0.094108000
    0.016000    -0.000000935    -0.000110562    -0.000001064    -0.000229251    -0.100362000
    0.017000    -0.000001064    -0.000229251    -0.000001193    -0.000295131    -0.106611000
    0.018000    -0.000001193    -0.000295131    -0.000001326    -0.000303421    -0.112856000
    0.019000    -0.000001326    -0.000303421    -0.000001465    -0.000252015    -0.119097000
    0.020000    -0.000001465    -0.000252015    -0.000001621    -0.000129304    -0.125333000
    0.021000    -0.000001621    -0.000129304    -0.000001778    -0.000360191    -0.131564000
    0.022000    -0.000001778    -0.000360191    -0.000001944    -0.000116073    -0.137790000
    0.023000    -0.000001944    -0.000116073    -0.000002118    -0.000217867    -0.144011000
    0.024000    -0.000002118    -0.000217867    -0.000002296    -0.000257285    -0.150226000
    0.025000    -0.000002296    -0.000257285    -0.000002485    -0.000228054    -0.156434000
    0.026000    -0.000002485    -0.000228054    -0.000002671    -0.000138002    -0.162637000
    0.027000    -0.000002671    -0.000138002    -0.000002887    -0.000378765    -0.168833000
    0.028000    -0.000002887    -0.000378765    -0.000003538    -0.000946820    -0.175023000
    0.029000    -0.000003538    -0.000946820    -0.000004819    -0.001617377    -0.181206000
    0.030000    -0.000004819    -0.001617377    -0.000006789    -0.002316623    -0.187381000
    0.031000    -0.000006789    -0.002316623    -0.000009461    -0.003020752    -0.193549000
    0.032000    -0.000009461    -0.003020752    -0.000012836    -0.003722106    -0.199710000
    0.033000    -0.000012836    -0.003722106    -0.000016910    -0.004418228    -0.205863000
    0.034000    -0.000016910    -0.004418228    -0.000021678    -0.005108342    -0.212007000
    0.035000    -0.000021678    -0.005108342    -0.000027132    -0.005792211    -0.218143000
    0.036000    -0.000027132    -0.005792211    -0.000033267    -0.006469772    -0.224271000
    0.037000    -0.000033267    -0.006469772    -0.000040076    -0.007141020    -0.230389000
    0.038000    -0.000040076    -0.007141020    -0.000047553    -0.007805966    -0.236499000
    0.039000    -0.000047553    -0.007805966    -0.000055692    -0.008464627    -0.242599000
    0.040000    -0.000055692    -0.008464627    -0.000064487    -0.009117023    -0.248690000
    0.041000    -0.000064487    -0.009117023    -0.000073931    -0.009763174    -0.254771000
    0.042000    -0.000073931    -0.009763174    -0.000084018    -0.010403099    -0.260842000
    0.043000    -0.000084018    -0.010403099    -0.000094741    -0.011036818    -0.266902000
    0.044000    -0.000094741    -0.011036818    -0.000106096    -0.011664350    -0.272952000
    0.045000    -0.000106096    -0.011664350    -0.000118074    -0.012285717    -0.278991000
    0.046000    -0.000118074    -0.012285717    -0.000130671    -0.012900936    -0.285019000
    0.047000    -0.000130671    -0.012900936    -0.000143880    -0.013510028    -0.291036000
    0.048000    -0.000143880    -0.013510028    -0.000157695    -0.014113012    -0.297042000
    0.049000    -0.000157695    -0.014113012    -0.000172110    -0.014709907    -0.303035000
    0.050000    -0.000172110    -0.014709907    -0.000187119    -0.015300732    -0.309017000
    0.051000    -0.000187119    -0.015300732    -0.000202716    -0.015885508    -0.314987000
    0.052000    -0.000202716    -0.015885508    -0.000218894    -0.016464252    -0.320944000
    0.053000    -0.000218894    -0.016464252    -0.000235648    -0.017036983    -0.326888000
    0.054000    -0.000235648    -0.017036983    -0.000252972    -0.017603722    -0.332820000
    0.055000    -0.000252972    -0.017603722    -0.000270859    -0.018164486    -0.338738000
    0.056000    -0.000270859    -0.018164486    -0.000289304    -0.018719294    -0.344643000
    0.057000    -0.000289304    -0.018719294    -0.000308301    -0.019268166    -0.350534000
    0.058000    -0.000308301    -0.019268166    -0.000327844    -0.019811119    -0.356412000
    0.059000    -0.000327844    -0.019811119    -0.000347927    -0.020348172    -0.362275000
    0.060000    -0.000347927    -0.020348172    -0.000368544    -0.020879344    -0.368125000
    0.061000    -0.000368544    -0.020879344    -0.000389689    -0.021404654    -0.373959000
    0.062000    -0.000389689    -0.021404654    -0.000411356    -0.021924119    -0.379779000
    0.063000    -0.000411356    -0.021924119    -0.000433540    -0.022437758    -0.385584000
    0.064000    -0.000433540    -0.022437758    -0.000456235    -0.022945589    -0.391374000
    0.065000    -0.000456235    -0.022945589    -0.000479435    -0.023447631    -0.397148000
    0.066000    -0.000479435    -0.023447631    -0.000503133    -0.023943901    -0.402906000
    0.067000    -0.000503133    -0.023943901    -0.000527325    -0.024434418    -0.408649000
    0.068000    -0.000527325    -0.024434418    -0.000552005    -0.024919200    -0.414376000
    0.069000    -0.000552005    -0.024919200    -0.000577167    -0.025398264    -0.420086000
    0.070000    -0.000577167    -0.025398264    -0.000602804    -0.025871630    -0.425779000
    0.071000    -0.000602804    -0.025871630    -0.000628913    -0.026339313    -0.431456000
    0.072000    -0.000628913    -0.026339313    -0.000655486    -0.026801333    -0.437116000
    0.073000    -0.000655486    -0.026801333    -0.000682518    -0.027257708    -0.442758000
    0.074000    -0.000682518    -0.027257708    -0.000710004    -0.027708454    -0.448383000
    0.075000    -0.000710004    -0.027708454    -0.000737938    -0.028153590    -0.453990000
    0.076000    -0.000737938    -0.028153590    -0.000766314    -0.028593133    -0.459580000
    0.077000    -0.000766314    -0.028593133    -0.000795126    -0.029027101    -0.465151000
    0.078000    -0.000795126    -0.029027101    -0.000824370    -0.029455512    -0.470704000
    0.079000    -0.000824370    -0.029455512    -0.000854040    -0.029878383    -0.476238000
    0.080000    -0.000854040    -0.029878383    -0.000884129    -0.030295731    -0.481754000
    0.081000    -0.000884129    -0.030295731    -0.000914634    -0.030707575    -0.487250000
    0.082000    -0.000914634    -0.030707575    -0.000945547    -0.031113930    -0.492727000
    0.083000    -0.000945547    -0.031113930    -0.000976864    -0.031514816    -0.498185000
    0.084000    -0.000976864    -0.031514816    -0.001008579    -0.031910249    -0.503623000
    0.085000    -0.001008579    -0.031910249    -0.001040686    -0.032300246    -0.509041000
    0.086000    -0.001040686    -0.032300246    -0.001073181    -0.032684825    -0.514440000
    0.087000    -0.001073181    -0.032684825    -0.001106058    -0.033064003    -0.519817000
    0.088000    -0.001106058    -0.033064003    -0.001139311    -0.033437798    -0.525175000
    0.089000    -0.001139311    -0.033437798    -0.001172935    -0.033806226    -0.530511000
    0.090000    -0.001172935    -0.033806226    -0.001206925    -0.034169305    -0.535827000
    0.091000    -0.001206925    -0.034169305    -0.001241276    -0.034527051    -0.541121000
    0.092000    -0.001241276    -0.034527051    -0.001275981    -0.034879482    -0.546394000
    0.093000    -0.001275981    -0.034879482    -0.001311037    -0.035226616    -0.551646000
    0.094000    -0.001311037    -0.035226616    -0.001346436    -0.035568469    -0.556876000
    0.095000    -0.001346436    -0.035568469    -0.001382175    -0.035905057    -0.562083000
    0.096000    -0.001382175    -0.035905057    -0.001418248    -0.036236399    -0.567269000
    0.097000    -0.001418248    -0.036236399    -0.001454650    -0.036562512    -0.572432000
    0.098000    -0.001454650    -0.036562512    -0.001491375    -0.036883411    -0.577573000
    0.099000    -0.001491375    -0.036883411    -0.001528418    -0.037199115    -0.582690000
    0.100000    -0.001528418    -0.037199115    -0.001565774    -0.037509640    -0.587785000
    0.101000    -0.001565774    -0.037509640    -0.001603438    -0.037815003    -0.592857000
    0.102000    -0.001603438    -0.037815003    -0.001641405    -0.038115221    -0.597905000
    0.103000    -0.001641405    -0.038115221    -0.001679670    -0.038410311    -0.602930000
    0.104000    -0.001679670    -0.038410311    -0.001718227    -0.038700290    -0.607930000
    0.105000    -0.001718227    -0.038700290    -0.001757072    -0.038985174    -0.612907000
    0.106000    -0.001757072    -0.038985174    -0.001796199    -0.039264981    -0.617860000
    0.107000    -0.001796199    -0.039264981    -0.001835603    -0.039539728    -0.622788000
    0.108000    -0.001835603    -0.039539728    -0.001875279    -0.039809431    -0.627691000
    0.109000    -0.001875279    -0.039809431    -0.001915223    -0.040074107    -0.632570000
    0.110000    -0.001915223    -0.040074107    -0.001955428    -0.040333773    -0.637424000
    0.111000    -0.001955428    -0.040333773    -0.001995891    -0.040588446    -0.642253000
    0.112000    -0.001995891    -0.040588446    -0.002036606    -0.040838142    -0.647056000
    0.113000    -0.002036606    -0.040838142    -0.002077568    -0.041082879    -0.651834000
    0.114000    -0.002077568    -0.041082879    -0.002118773    -0.041322673    -0.656586000
    0.115000    -0.002118773    -0.041322673    -0.002160214    -0.041557541    -0.661312000
    0.116000    -0.002160214    -0.041557541    -0.002201889    -0.041787500    -0.666012000
    0.117000    -0.002201889    -0.041787500    -0.002243790    -0.042012567    -0.670686000
    0.118000    -0.002243790    -0.042012567    -0.002285914    -0.042232758    -0.675333000
    0.119000    -0.002285914    -0.042232758    -0.002328256    -0.042448090    -0.679953000
    0.120000    -0.002328256    -0.042448090    -0.002370811    -0.042658580    -0.684547000
    0.121000    -0.002370811    -0.042658580    -0.002413574    -0.042864245    -0.689114000
    0.122000    -0.002413574    -0.042864245    -0.002456540    -0.043065102    -0.693653000
    0.123000    -0.002456540    -0.043065102    -0.002499704    -0.043261167    -0.698165000
    0.124000    -0.002499704    -0.043261167    -0.002543063    -0.043452457    -0.702650000
    0.125000    -0.002543063    -0.043452457    -0.002586610    -0.043638989    -0.707107000
    0.126000    -0.002586610    -0.043638989    -0.002630341    -0.043820779    -0.711536000
    0.127000    -0.002630341    -0.043820779    -0.002674251    -0.043997845    -0.715936000
    0.128000    -0.002674251    -0.043997845    -0.002718337    -0.044170204    -0.720309000
    0.129000    -0.002718337    -0.044170204    -0.002762592    -0.044337872    -0.724653000
    0.130000    -0.002762592    -0.044337872    -0.002807012    -0.044500865    -0.728969000
    0.131000    -0.002807012    -0.044500865    -0.002851594    -0.044659201    -0.733255000
    0.132000    -0.002851594    -0.044659201    -0.002896331    -0.044812897    -0.737513000
    0.133000    -0.002896331    -0.044812897    -0.002941219    -0.044961970    -0.741742000
    0.134000    -0.002941219    -0.044961970    -0.002986255    -0.045106435    -0.745941000
    0.135000    -0.002986255    -0.045106435    -0.003031432    -0.045246311    -0.750111000
    0.136000    -0.003031432    -0.045246311    -0.003076747    -0.045381613    -0.754251000
    0.137000    -0.003076747    -0.045381613    -0.003122195    -0.045512359    -0.758362000
    0.138000    -0.003122195    -0.045512359    -0.003167772    -0.045638566    -0.762443000
    0.139000    -0.003167772    -0.045638566    -0.003213472    -0.045760251    -0.766493000
    0.140000    -0.003213472    -0.045760251    -0.003259292    -0.045877430    -0.770513000
    0.141000    -0.003259292    -0.045877430    -0.003305227    -0.045990120    -0.774503000
    0.142000    -0.003305227    -0.045990120    -0.003351272    -0.046098339    -0.778462000
    0.143000    -0.003351272    -0.046098339    -0.003397423    -0.046202103    -0.782391000
    0.144000    -0.003397423    -0.046202103    -0.003443676    -0.046301428    -0.786288000
    0.145000    -0.003443676    -0.046301428    -0.003490025    -0.046396333    -0.790155000
    0.146000    -0.003490025    -0.046396333    -0.003536468    -0.046486834    -0.793990000
    0.147000    -0.003536468    -0.046486834    -0.003582998    -0.046572948    -0.797794000
    0.148000    -0.003582998    -0.046572948    -0.003629613    -0.046654692    -0.801567000
    0.149000    -0.003629613    -0.046654692    -0.003676307    -0.046732083    -0.805308000
    0.150000    -0.003676307    -0.046732083    -0.003723076    -0.046805138    -0.809017000
    0.151000    -0.003723076    -0.046805138    -0.003769917    -0.046873875    -0.812694000
    0.152000    -0.003769917    -0.046873875    -0.003816823    -0.046938309    -0.816339000
    0.153000    -0.003816823    -0.046938309    -0.003863792    -0.046998458    -0.819952000
    0.154000    -0.003863792    -0.046998458    -0.003910819    -0.047054340    -0.823533000
    0.155000    -0.003910819    -0.047054340    -0.003957900    -0.047105971    -0.827081000
    0.156000    -0.003957900    -0.047105971    -0.004005030    -0.047153369    -0.830596000
    0.157000    -0.004005030    -0.047153369    -0.004052206    -0.047196551    -0.834078000
    0.158000    -0.004052206    -0.047196551    -0.004099423    -0.047235533    -0.837528000
    0.159000    -0.004099423    -0.047235533    -0.004146676    -0.047270333    -0.840945000
    0.160000    -0.004146676    -0.047270333    -0.004193962    -0.047300969    -0.844328000
    0.161000    -0.004193962    -0.047300969    -0.004241277    -0.047327456    -0.847678000
    0.162000    -0.004241277    -0.047327456    -0.004288616    -0.047349814    -0.850994000
    0.163000    -0.004288616    -0.047349814    -0.004335975    -0.047368058    -0.854277000
    0.164000    -0.004335975    -0.047368058    -0.004383351    -0.047382207    -0.857527000
    0.165000    -0.004383351    -0.047382207    -0.004430739    -0.047392277    -0.860742000
    0.166000    -0.004430739    -0.047392277    -0.004478134    -0.047398286    -0.863923000
    0.167000    -0.004478134    -0.047398286    -0.004525534    -0.047400251    -0.867071000
    0.168000    -0.004525534    -0.047400251    -0.004572933    -0.047398189    -0.870184000
    0.169000    -0.004572933    -0.047398189    -0.004620329    -0.047392119    -0.873262000
    0.170000    -0.004620329    -0.047392119    -0.004667716    -0.047382056    -0.876307000
    0.171000    -0.004667716    -0.047382056    -0.004715091    -0.047368019    -0.879316000
    0.172000    -0.004715091    -0.047368019    -0.004762451    -0.047350026    -0.882291000
    0.173000    -0.004762451    -0.047350026    -0.004809790    -0.047328093    -0.885231000
    0.174000    -0.004809790    -0.047328093    -0.004857105    -0.047302238    -0.888136000
    0.175000    -0.004857105    -0.047302238    -0.004904393    -0.047272478    -0.891007000
    0.176000    -0.004904393    -0.047272478    -0.004951649    -0.047238832    -0.893841000
    0.177000    -0.004951649    -0.047238832    -0.004998869    -0.047201316    -0.896641000
    0.178000    -0.004998869    -0.047201316    -0.005046050    -0.047159949    -0.899405000
    0.179000    -0.005046050    -0.047159949    -0.005093187    -0.047114747    -0.902134000
    0.180000    -0.005093187    -0.047114747    -0.005140277    -0.047065729    -0.904827000
    0.181000    -0.005140277    -0.047065729    -0.005187317    -0.047012912    -0.907484000
    0.182000    -0.005187317    -0.047012912    -0.005234301    -0.046956314    -0.910106000
    0.183000    -0.005234301    -0.046956314    -0.005281228    -0.046895953    -0.912692000
    0.184000    -0.005281228    -0.046895953    -0.005328091    -0.046831845    -0.915241000
    0.185000    -0.005328091    -0.046831845    -0.005374889    -0.046764010    -0.917755000
    0.186000    -0.005374889    -0.046764010    -0.005421618    -0.046692464    -0.920232000
    0.187000    -0.005421618    -0.046692464    -0.005468272    -0.046617226    -0.922673000
    0.188000    -0.005468272    -0.046617226    -0.005514850    -0.046538314    -0.925077000
    0.189000    -0.005514850    -0.046538314    -0.005561347    -0.046455744    -0.927445000
    0.190000    -0.005561347    -0.046455744    -0.005607759    -0.046369536    -0.929776000
    0.191000    -0.005607759    -0.046369536    -0.005654084    -0.046279707    -0.932071000
