Voltage Amplitude:  7  Volts
Voltage Frequency:  2  Hz
Phase Difference:  270.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000    -0.000039336    -0.195270376    -7.000000000
    0.000500    -0.000039336    -0.195270376    -0.000196888    -0.419235752    -7.000000000
    0.001000    -0.000196888    -0.419235752    -0.000445462    -0.561344592    -7.000000000
    0.001500    -0.000445462    -0.561344592    -0.000748918    -0.643989855    -7.000000000
    0.002000    -0.000748918    -0.643989855    -0.001083845    -0.690752305    -7.000000000
    0.002500    -0.001083845    -0.690752305    -0.001436396    -0.716579443    -7.000000000
    0.003000    -0.001436396    -0.716579443    -0.001798522    -0.730278893    -7.000000000
    0.003500    -0.001798522    -0.730278893    -0.002165568    -0.736965345    -7.000000000
    0.004000    -0.002165568    -0.736965345    -0.002534842    -0.739599798    -7.000000000
    0.004500    -0.002534842    -0.739599798    -0.002904789    -0.739895276    -7.000000000
    0.005000    -0.002904789    -0.739895276    -0.003274513    -0.738842657    -7.000000000
    0.005500    -0.003274513    -0.738842657    -0.003643497    -0.737015068    -7.000000000
    0.006000    -0.003643497    -0.737015068    -0.004011445    -0.734744002    -7.000000000
    0.006500    -0.004011445    -0.734744002    -0.004378187    -0.732221178    -7.000000000
    0.007000    -0.004378187    -0.732221178    -0.004743630    -0.729557472    -7.000000000
    0.007500    -0.004743630    -0.729557472    -0.005107719    -0.726816999    -7.000000000
    0.008000    -0.005107719    -0.726816999    -0.005470426    -0.724036825    -7.000000000
    0.008500    -0.005470426    -0.724036825    -0.005831739    -0.721238370    -7.000000000
    0.009000    -0.005831739    -0.721238370    -0.006191650    -0.718434008    -7.000000000
    0.009500    -0.006191650    -0.718434008    -0.006550159    -0.715630875    -7.000000000
    0.010000    -0.006550159    -0.715630875    -0.006907268    -0.712833083    -7.000000000
    0.010500    -0.006907268    -0.712833083    -0.007262979    -0.710042991    -7.000000000
    0.011000    -0.007262979    -0.710042991    -0.007617298    -0.707261945    -7.000000000
    0.011500    -0.007617298    -0.707261945    -0.007970229    -0.704490706    -7.000000000
    0.012000    -0.007970229    -0.704490706    -0.008321777    -0.701729698    -7.000000000
    0.012500    -0.008321777    -0.701729698    -0.008671947    -0.698979145    -7.000000000
    0.013000    -0.008671947    -0.698979145    -0.009020744    -0.696239162    -7.000000000
    0.013500    -0.009020744    -0.696239162    -0.009368174    -0.693509795    -7.000000000
    0.014000    -0.009368174    -0.693509795    -0.009714242    -0.690791056    -7.000000000
    0.014500    -0.009714242    -0.690791056    -0.010058953    -0.688082932    -7.000000000
    0.015000    -0.010058953    -0.688082932    -0.010402313    -0.685385399    -7.000000000
    0.015500    -0.010402313    -0.685385399    -0.010744327    -0.682698425    -7.000000000
    0.016000    -0.010744327    -0.682698425    -0.011085000    -0.680021974    -7.000000000
    0.016500    -0.011085000    -0.680021974    -0.011424337    -0.677356010    -7.000000000
    0.017000    -0.011424337    -0.677356010    -0.011762344    -0.674700492    -7.000000000
    0.017500    -0.011762344    -0.674700492    -0.012099026    -0.672055382    -7.000000000
    0.018000    -0.012099026    -0.672055382    -0.012434388    -0.669420637    -7.000000000
    0.018500    -0.012434388    -0.669420637    -0.012768435    -0.666796220    -7.000000000
    0.019000    -0.012768435    -0.666796220    -0.013101173    -0.664182089    -7.000000000
    0.019500    -0.013101173    -0.664182089    -0.013432606    -0.661578203    -7.000000000
