Voltage Amplitude:  1  Volts
Voltage Frequency:  0.5  Hz
Phase Difference:  90.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.000093778     0.082341572     1.000000000
    0.002000     0.000093778     0.082341572     0.000275310     0.094360690     1.000000000
    0.004000     0.000275310     0.094360690     0.000464441     0.094286497     1.000000000
    0.006000     0.000464441     0.094286497     0.000651741     0.092979860     1.000000000
    0.008000     0.000651741     0.092979860     0.000836274     0.091565685     1.000000000
    0.010000     0.000836274     0.091565685     0.001017983     0.090160041     1.000000000
    0.012000     0.001017983     0.090160041     0.001196900     0.088774632     1.000000000
    0.014000     0.001196900     0.088774632     0.001373068     0.087410373     1.000000000
    0.016000     0.001373068     0.087410373     0.001546528     0.086067065     1.000000000
    0.018000     0.001546528     0.086067065     0.001717323     0.084744399     1.000000000
    0.020000     0.001717323     0.084744399     0.001885493     0.083442060     1.000000000
    0.022000     0.001885493     0.083442060     0.002051079     0.082159734     1.000000000
    0.024000     0.002051079     0.082159734     0.002214120     0.080897115     1.000000000
    0.026000     0.002214120     0.080897115     0.002374655     0.079653900     1.000000000
    0.028000     0.002374655     0.079653900     0.002532724     0.078429790     1.000000000
    0.030000     0.002532724     0.078429790     0.002688363     0.077224492     1.000000000
    0.032000     0.002688363     0.077224492     0.002841610     0.076037717     1.000000000
    0.034000     0.002841610     0.076037717     0.002992502     0.074869179     1.000000000
    0.036000     0.002992502     0.074869179     0.003141075     0.073718600     1.000000000
    0.038000     0.003141075     0.073718600     0.003287366     0.072585703     1.000000000
    0.040000     0.003287366     0.072585703     0.003431407     0.071470216     1.000000000
    0.042000     0.003431407     0.071470216     0.003573236     0.070371871     1.000000000
    0.044000     0.003573236     0.070371871     0.003712884     0.069290405     1.000000000
    0.046000     0.003712884     0.069290405     0.003850387     0.068225560     1.000000000
    0.048000     0.003850387     0.068225560     0.003985776     0.067177078     1.000000000
    0.050000     0.003985776     0.067177078     0.004119085     0.066144710     1.000000000
    0.052000     0.004119085     0.066144710     0.004250345     0.065128207     1.000000000
    0.054000     0.004250345     0.065128207     0.004379588     0.064127325     1.000000000
    0.056000     0.004379588     0.064127325     0.004506845     0.063141824     1.000000000
    0.058000     0.004506845     0.063141824     0.004632146     0.062171469     1.000000000
    0.060000     0.004632146     0.062171469     0.004755522     0.061216026     1.000000000
    0.062000     0.004755522     0.061216026     0.004877001     0.060275266     1.000000000
    0.064000     0.004877001     0.060275266     0.004996614     0.059348963     1.000000000
    0.066000     0.004996614     0.059348963     0.005114388     0.058436896     1.000000000
    0.068000     0.005114388     0.058436896     0.005230352     0.057538845     1.000000000
    0.070000     0.005230352     0.057538845     0.005344535     0.056654595     1.000000000
    0.072000     0.005344535     0.056654595     0.005456962     0.055783934     1.000000000
    0.074000     0.005456962     0.055783934     0.005567662     0.054926654     1.000000000
    0.076000     0.005567662     0.054926654     0.005676661     0.054082547     1.000000000
    0.078000     0.005676661     0.054082547     0.005783984     0.053251413     1.000000000
    0.080000     0.005783984     0.053251413     0.005889658     0.052433052     1.000000000
    0.082000     0.005889658     0.052433052     0.005993709     0.051627267     1.000000000
    0.084000     0.005993709     0.051627267     0.006096160     0.050833866     1.000000000
    0.086000     0.006096160     0.050833866     0.006197036     0.050052657     1.000000000
    0.088000     0.006197036     0.050052657     0.006296363     0.049283454     1.000000000
    0.090000     0.006296363     0.049283454     0.006394163     0.048526071     1.000000000
    0.092000     0.006394163     0.048526071     0.006490460     0.047780328     1.000000000
    0.094000     0.006490460     0.047780328     0.006585277     0.047046046     1.000000000
    0.096000     0.006585277     0.047046046     0.006678637     0.046323048     1.000000000
    0.098000     0.006678637     0.046323048     0.006770562     0.045611161     1.000000000
    0.100000     0.006770562     0.045611161     0.006861075     0.044910214     1.000000000
    0.102000     0.006861075     0.044910214     0.006950196     0.044220039     1.000000000
    0.104000     0.006950196     0.044220039     0.007037948     0.043540470     1.000000000
    0.106000     0.007037948     0.043540470     0.007124352     0.042871345     1.000000000
    0.108000     0.007124352     0.042871345     0.007209427     0.042212503     1.000000000
    0.110000     0.007209427     0.042212503     0.007293195     0.041563786     1.000000000
    0.112000     0.007293195     0.041563786     0.007375676     0.040925039     1.000000000
    0.114000     0.007375676     0.040925039     0.007456889     0.040296107     1.000000000
    0.116000     0.007456889     0.040296107     0.007536855     0.039676841     1.000000000
    0.118000     0.007536855     0.039676841     0.007615591     0.039067092     1.000000000
    0.120000     0.007615591     0.039067092     0.007693117     0.038466713     1.000000000
    0.122000     0.007693117     0.038466713     0.007769452     0.037875561     1.000000000
    0.124000     0.007769452     0.037875561     0.007844614     0.037293493     1.000000000
    0.126000     0.007844614     0.037293493     0.007918620     0.036720371     1.000000000
    0.128000     0.007918620     0.036720371     0.007991490     0.036156056     1.000000000
    0.130000     0.007991490     0.036156056     0.008063239     0.035600414     1.000000000
    0.132000     0.008063239     0.035600414     0.008133886     0.035053311     1.000000000
    0.134000     0.008133886     0.035053311     0.008203447     0.034514615     1.000000000
    0.136000     0.008203447     0.034514615     0.008271939     0.033984198     1.000000000
    0.138000     0.008271939     0.033984198     0.008339379     0.033461933     1.000000000
    0.140000     0.008339379     0.033461933     0.008405782     0.032947693     1.000000000
    0.142000     0.008405782     0.032947693     0.008471165     0.032441357     1.000000000
    0.144000     0.008471165     0.032441357     0.008535543     0.031942801     1.000000000
    0.146000     0.008535543     0.031942801     0.008598931     0.031451908     1.000000000
    0.148000     0.008598931     0.031451908     0.008661345     0.030968558     1.000000000
    0.150000     0.008661345     0.030968558     0.008722801     0.030492637     1.000000000
    0.152000     0.008722801     0.030492637     0.008783311     0.030024029     1.000000000
    0.154000     0.008783311     0.030024029     0.008842892     0.029562623     1.000000000
    0.156000     0.008842892     0.029562623     0.008901557     0.029108308     1.000000000
    0.158000     0.008901557     0.029108308     0.008959321     0.028660974     1.000000000
    0.160000     0.008959321     0.028660974     0.009016197     0.028220515     1.000000000
    0.162000     0.009016197     0.028220515     0.009072199     0.027786825     1.000000000
    0.164000     0.009072199     0.027786825     0.009127340     0.027359800     1.000000000
    0.166000     0.009127340     0.027359800     0.009181634     0.026939338     1.000000000
    0.168000     0.009181634     0.026939338     0.009235094     0.026525337     1.000000000
    0.170000     0.009235094     0.026525337     0.009287731     0.026117698     1.000000000
    0.172000     0.009287731     0.026117698     0.009339560     0.025716324     1.000000000
    0.174000     0.009339560     0.025716324     0.009390593     0.025321118     1.000000000
    0.176000     0.009390593     0.025321118     0.009440841     0.024931985     1.000000000
    0.178000     0.009440841     0.024931985     0.009490317     0.024548833     1.000000000
    0.180000     0.009490317     0.024548833     0.009539033     0.024171569     1.000000000
    0.182000     0.009539033     0.024171569     0.009587000     0.023800103     1.000000000
    0.184000     0.009587000     0.023800103     0.009634230     0.023434345     1.000000000
    0.186000     0.009634230     0.023434345     0.009680734     0.023074209     1.000000000
    0.188000     0.009680734     0.023074209     0.009726523     0.022719606     1.000000000
    0.190000     0.009726523     0.022719606     0.009771609     0.022370454     1.000000000
    0.192000     0.009771609     0.022370454     0.009816001     0.022026667     1.000000000
    0.194000     0.009816001     0.022026667     0.009859712     0.021688163     1.000000000
    0.196000     0.009859712     0.021688163     0.009902751     0.021354862     1.000000000
    0.198000     0.009902751     0.021354862     0.009945128     0.021026682     1.000000000
    0.200000     0.009945128     0.021026682     0.009986854     0.020703546     1.000000000
    0.202000     0.009986854     0.020703546     0.010027939     0.020385376     1.000000000
    0.204000     0.010027939     0.020385376     0.010068393     0.020072096     1.000000000
    0.206000     0.010068393     0.020072096     0.010108225     0.019763630     1.000000000
    0.208000     0.010108225     0.019763630     0.010147444     0.019459904     1.000000000
    0.210000     0.010147444     0.019459904     0.010186061     0.019160846     1.000000000
    0.212000     0.010186061     0.019160846     0.010224085     0.018866384     1.000000000
    0.214000     0.010224085     0.018866384     0.010261524     0.018576447     1.000000000
    0.216000     0.010261524     0.018576447     0.010298388     0.018290966     1.000000000
    0.218000     0.010298388     0.018290966     0.010334685     0.018009872     1.000000000
    0.220000     0.010334685     0.018009872     0.010370425     0.017733098     1.000000000
    0.222000     0.010370425     0.017733098     0.010405615     0.017460578     1.000000000
    0.224000     0.010405615     0.017460578     0.010440264     0.017192245     1.000000000
    0.226000     0.010440264     0.017192245     0.010474381     0.016928036     1.000000000
    0.228000     0.010474381     0.016928036     0.010507974     0.016667888     1.000000000
    0.230000     0.010507974     0.016667888     0.010541050     0.016411737     1.000000000
    0.232000     0.010541050     0.016411737     0.010573619     0.016159523     1.000000000
    0.234000     0.010573619     0.016159523     0.010605686     0.015911185     1.000000000
    0.236000     0.010605686     0.015911185     0.010637261     0.015666664     1.000000000
    0.238000     0.010637261     0.015666664     0.010668350     0.015425900     1.000000000
    0.240000     0.010668350     0.015425900     0.010698962     0.015188836     1.000000000
    0.242000     0.010698962     0.015188836     0.010729103     0.014955416     1.000000000
    0.244000     0.010729103     0.014955416     0.010758782     0.014725582     1.000000000
    0.246000     0.010758782     0.014725582     0.010788004     0.014499281     1.000000000
    0.248000     0.010788004     0.014499281     0.010816777     0.014276457     1.000000000
    0.250000     0.010816777     0.014276457     0.010845107     0.014057058     1.000000000
    0.252000     0.010845107     0.014057058     0.010873003     0.013841030     1.000000000
    0.254000     0.010873003     0.013841030     0.010900469     0.013628323     1.000000000
    0.256000     0.010900469     0.013628323     0.010927514     0.013418884     1.000000000
    0.258000     0.010927514     0.013418884     0.010954143     0.013212664     1.000000000
    0.260000     0.010954143     0.013212664     0.010980363     0.013009613     1.000000000
    0.262000     0.010980363     0.013009613     0.011006179     0.012809682     1.000000000
    0.264000     0.011006179     0.012809682     0.011031599     0.012612824     1.000000000
    0.266000     0.011031599     0.012612824     0.011056629     0.012418991     1.000000000
    0.268000     0.011056629     0.012418991     0.011081274     0.012228137     1.000000000
    0.270000     0.011081274     0.012228137     0.011105539     0.012040216     1.000000000
    0.272000     0.011105539     0.012040216     0.011129433     0.011855184     1.000000000
    0.274000     0.011129433     0.011855184     0.011152958     0.011672994     1.000000000
    0.276000     0.011152958     0.011672994     0.011176123     0.011493605     1.000000000
    0.278000     0.011176123     0.011493605     0.011198931     0.011316972     1.000000000
    0.280000     0.011198931     0.011316972     0.011221389     0.011143054     1.000000000
    0.282000     0.011221389     0.011143054     0.011243502     0.010971808     1.000000000
    0.284000     0.011243502     0.010971808     0.011265275     0.010803195     1.000000000
    0.286000     0.011265275     0.010803195     0.011286713     0.010637172     1.000000000
    0.288000     0.011286713     0.010637172     0.011307822     0.010473701     1.000000000
    0.290000     0.011307822     0.010473701     0.011328606     0.010312742     1.000000000
    0.292000     0.011328606     0.010312742     0.011349071     0.010154257     1.000000000
    0.294000     0.011349071     0.010154257     0.011369222     0.009998207     1.000000000
    0.296000     0.011369222     0.009998207     0.011389062     0.009844555     1.000000000
    0.298000     0.011389062     0.009844555     0.011408598     0.009693265     1.000000000
    0.300000     0.011408598     0.009693265     0.011427834     0.009544300     1.000000000
    0.302000     0.011427834     0.009544300     0.011446774     0.009397624     1.000000000
    0.304000     0.011446774     0.009397624     0.011465423     0.009253202     1.000000000
    0.306000     0.011465423     0.009253202     0.011483786     0.009111000     1.000000000
    0.308000     0.011483786     0.009111000     0.011501866     0.008970983     1.000000000
    0.310000     0.011501866     0.008970983     0.011519668     0.008833117     1.000000000
    0.312000     0.011519668     0.008833117     0.011537197     0.008697371     1.000000000
    0.314000     0.011537197     0.008697371     0.011554456     0.008563710     1.000000000
    0.316000     0.011554456     0.008563710     0.011571450     0.008432104     1.000000000
    0.318000     0.011571450     0.008432104     0.011588183     0.008302520     1.000000000
    0.320000     0.011588183     0.008302520     0.011604659     0.008174928     1.000000000
    0.322000     0.011604659     0.008174928     0.011620882     0.008049296     1.000000000
    0.324000     0.011620882     0.008049296     0.011636855     0.007925595     1.000000000
    0.326000     0.011636855     0.007925595     0.011652583     0.007803796     1.000000000
    0.328000     0.011652583     0.007803796     0.011668069     0.007683867     1.000000000
    0.330000     0.011668069     0.007683867     0.011683317     0.007565782     1.000000000
    0.332000     0.011683317     0.007565782     0.011698331     0.007449512     1.000000000
    0.334000     0.011698331     0.007449512     0.011713114     0.007335029     1.000000000
    0.336000     0.011713114     0.007335029     0.011727670     0.007222305     1.000000000
    0.338000     0.011727670     0.007222305     0.011742003     0.007111313     1.000000000
    0.340000     0.011742003     0.007111313     0.011756114     0.007002027     1.000000000
    0.342000     0.011756114     0.007002027     0.011770010     0.006894420     1.000000000
    0.344000     0.011770010     0.006894420     0.011783691     0.006788467     1.000000000
    0.346000     0.011783691     0.006788467     0.011797162     0.006684143     1.000000000
    0.348000     0.011797162     0.006684143     0.011810427     0.006581422     1.000000000
    0.350000     0.011810427     0.006581422     0.011823487     0.006480279     1.000000000
    0.352000     0.011823487     0.006480279     0.011836347     0.006380690     1.000000000
    0.354000     0.011836347     0.006380690     0.011849009     0.006282633     1.000000000
    0.356000     0.011849009     0.006282633     0.011861476     0.006186082     1.000000000
    0.358000     0.011861476     0.006186082     0.011873752     0.006091014     1.000000000
    0.360000     0.011873752     0.006091014     0.011885840     0.005997408     1.000000000
    0.362000     0.011885840     0.005997408     0.011897741     0.005905241     1.000000000
    0.364000     0.011897741     0.005905241     0.011909460     0.005814489     1.000000000
    0.366000     0.011909460     0.005814489     0.011920998     0.005725133     1.000000000
    0.368000     0.011920998     0.005725133     0.011932359     0.005637149     1.000000000
    0.370000     0.011932359     0.005637149     0.011943546     0.005550518     1.000000000
    0.372000     0.011943546     0.005550518     0.011954561     0.005465218     1.000000000
    0.374000     0.011954561     0.005465218     0.011965406     0.005381229     1.000000000
    0.376000     0.011965406     0.005381229     0.011976085     0.005298531     1.000000000
    0.378000     0.011976085     0.005298531     0.011986599     0.005217104     1.000000000
    0.380000     0.011986599     0.005217104     0.011996952     0.005136928     1.000000000
    0.382000     0.011996952     0.005136928     0.012007146     0.005057984     1.000000000
    0.384000     0.012007146     0.005057984     0.012017183     0.004980253     1.000000000
    0.386000     0.012017183     0.004980253     0.012027067     0.004903717     1.000000000
    0.388000     0.012027067     0.004903717     0.012036798     0.004828357     1.000000000
    0.390000     0.012036798     0.004828357     0.012046379     0.004754155     1.000000000
    0.392000     0.012046379     0.004754155     0.012055814     0.004681094     1.000000000
    0.394000     0.012055814     0.004681094     0.012065103     0.004609155     1.000000000
    0.396000     0.012065103     0.004609155     0.012074249     0.004538322     1.000000000
    0.398000     0.012074249     0.004538322     0.012083255     0.004468578     1.000000000
    0.400000     0.012083255     0.004468578     0.012092123     0.004399905     1.000000000
