Voltage Amplitude:  7  Volts
Voltage Frequency:  2  Hz
Phase Difference:  270.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000    -0.000039336    -0.195269535    -7.000000000
    0.000500    -0.000039336    -0.195269535    -0.000196886    -0.419226637    -6.999862000
    0.001000    -0.000196886    -0.419226637    -0.000445450    -0.561311500    -6.999447000
    0.001500    -0.000445450    -0.561311500    -0.000748879    -0.643911471    -6.998756000
    0.002000    -0.000748879    -0.643911471    -0.001083751    -0.690604014    -6.997789000
    0.002500    -0.001083751    -0.690604014    -0.001436204    -0.716334786    -6.996546000
    0.003000    -0.001436204    -0.716334786    -0.001798178    -0.729910426    -6.995026000
    0.003500    -0.001798178    -0.729910426    -0.002165002    -0.736445117    -6.993231000
    0.004000    -0.002165002    -0.736445117    -0.002533972    -0.738899628    -6.991159000
    0.004500    -0.002533972    -0.738899628    -0.002903518    -0.738986905    -6.988811000
    0.005000    -0.002903518    -0.738986905    -0.003272729    -0.737697831    -6.986187000
    0.005500    -0.003272729    -0.737697831    -0.003641074    -0.735605593    -6.983288000
    0.006000    -0.003641074    -0.735605593    -0.004008245    -0.733041762    -6.980112000
    0.006500    -0.004008245    -0.733041762    -0.004374057    -0.730198159    -6.976661000
    0.007000    -0.004374057    -0.730198159    -0.004738400    -0.727185767    -6.972935000
    0.007500    -0.004738400    -0.727185767    -0.005101210    -0.724068815    -6.968934000
    0.008000    -0.005101210    -0.724068815    -0.005462442    -0.720884486    -6.964657000
    0.008500    -0.005462442    -0.720884486    -0.005822071    -0.717654323    -6.960106000
    0.009000    -0.005822071    -0.717654323    -0.006180075    -0.714390817    -6.955279000
    0.009500    -0.006180075    -0.714390817    -0.006536441    -0.711101232    -6.950178000
    0.010000    -0.006536441    -0.711101232    -0.006891156    -0.707789800    -6.944803000
    0.010500    -0.006891156    -0.707789800    -0.007244211    -0.704459007    -6.939153000
    0.011000    -0.007244211    -0.704459007    -0.007595595    -0.701110323    -6.933230000
    0.011500    -0.007595595    -0.701110323    -0.007945301    -0.697744636    -6.927033000
    0.012000    -0.007945301    -0.697744636    -0.008293320    -0.694362493    -6.920562000
    0.012500    -0.008293320    -0.694362493    -0.008639644    -0.690964248    -6.913818000
    0.013000    -0.008639644    -0.690964248    -0.008984265    -0.687550139    -6.906802000
    0.013500    -0.008984265    -0.687550139    -0.009327175    -0.684120341    -6.899512000
    0.014000    -0.009327175    -0.684120341    -0.009668365    -0.680674991    -6.891950000
    0.014500    -0.009668365    -0.680674991    -0.010007830    -0.677214204    -6.884116000
    0.015000    -0.010007830    -0.677214204    -0.010345560    -0.673738085    -6.876011000
    0.015500    -0.010345560    -0.673738085    -0.010681548    -0.670246728    -6.867634000
    0.016000    -0.010681548    -0.670246728    -0.011015786    -0.666740226    -6.858985000
    0.016500    -0.011015786    -0.666740226    -0.011348268    -0.663218669    -6.850066000
    0.017000    -0.011348268    -0.663218669    -0.011678985    -0.659682147    -6.840877000
    0.017500    -0.011678985    -0.659682147    -0.012007930    -0.656130748    -6.831417000
    0.018000    -0.012007930    -0.656130748    -0.012335096    -0.652564560    -6.821688000
    0.018500    -0.012335096    -0.652564560    -0.012660474    -0.648983673    -6.811690000
    0.019000    -0.012660474    -0.648983673    -0.012984059    -0.645388175    -6.801422000
